"","DATE_TIME","Sum_AC","DATE"
"1016","2020-05-26 08:00:00",10928.5107141,2020-05-26
"1017","2020-05-26 08:15:00",12720.3464286,2020-05-26
"1018","2020-05-26 08:30:00",14481.4339288,2020-05-26
"1019","2020-05-26 08:45:00",16126.4339286,2020-05-26
"1020","2020-05-26 09:00:00",17675.4642858,2020-05-26
"1021","2020-05-26 09:15:00",19036.2553572,2020-05-26
"1022","2020-05-26 09:30:00",20427.7821431,2020-05-26
"1023","2020-05-26 09:45:00",21086.9339285,2020-05-26
"1024","2020-05-26 10:00:00",22916.0714292,2020-05-26
"1025","2020-05-26 10:15:00",21116.7749996,2020-05-26
"1026","2020-05-26 10:30:00",25270.4482157,2020-05-26
"1027","2020-05-26 10:45:00",24059.1285733,2020-05-26
"1028","2020-05-26 11:00:00",26148.817858,2020-05-26
"1029","2020-05-26 11:15:00",16646.9482142,2020-05-26
"1030","2020-05-26 11:30:00",23523.776785,2020-05-26
"1031","2020-05-26 11:45:00",21017.3446417,2020-05-26
"1032","2020-05-26 12:00:00",22622.5124997,2020-05-26
"1033","2020-05-26 12:15:00",27163.685712,2020-05-26
"1034","2020-05-26 12:30:00",16822.9785714,2020-05-26
"1035","2020-05-26 12:45:00",26211.308927,2020-05-26
"1036","2020-05-26 13:00:00",17596.3964286,2020-05-26
"1037","2020-05-26 13:15:00",18488.0821428,2020-05-26
"1038","2020-05-26 13:30:00",23122.2178571,2020-05-26
"1039","2020-05-26 13:45:00",26400.717857,2020-05-26
"1040","2020-05-26 14:00:00",17828.3107143,2020-05-26
"1041","2020-05-26 14:15:00",7447.3160713,2020-05-26
"1042","2020-05-26 14:30:00",15467.0714284,2020-05-26
"1043","2020-05-26 14:45:00",9824.1660713,2020-05-26
"1044","2020-05-26 15:00:00",9739.7232143,2020-05-26
"1045","2020-05-26 15:15:00",9167.5982144,2020-05-26
"1046","2020-05-26 15:30:00",17367.2392857,2020-05-26
"1047","2020-05-26 15:45:00",16260.1910715,2020-05-26
"1048","2020-05-26 16:00:00",11034.6392856,2020-05-26
"1049","2020-05-26 16:15:00",13625.2999999,2020-05-26
"1050","2020-05-26 16:30:00",11565.2607142,2020-05-26
"1051","2020-05-26 16:45:00",12835.8071429,2020-05-26
"1052","2020-05-26 17:00:00",9125.3285714,2020-05-26
"1053","2020-05-26 17:15:00",2164.81071428,2020-05-26
"1054","2020-05-26 17:30:00",1377.89821429,2020-05-26
"1055","2020-05-26 17:45:00",1070.99107141,2020-05-26
"1056","2020-05-26 18:00:00",785.41607142,2020-05-26
"1057","2020-05-26 18:15:00",179.1,2020-05-26
"1058","2020-05-26 18:30:00",0,2020-05-26
"1059","2020-05-26 18:45:00",0,2020-05-26
"1060","2020-05-26 19:00:00",0,2020-05-26
"1061","2020-05-26 19:15:00",0,2020-05-26
"1062","2020-05-26 19:30:00",0,2020-05-26
"1063","2020-05-26 19:45:00",0,2020-05-26
"1064","2020-05-26 20:00:00",0,2020-05-26
"1065","2020-05-26 20:15:00",0,2020-05-26
"1066","2020-05-26 20:30:00",0,2020-05-26
"1067","2020-05-26 20:45:00",0,2020-05-26
"1068","2020-05-26 21:00:00",0,2020-05-26
"1069","2020-05-26 21:15:00",0,2020-05-26
"1070","2020-05-26 21:30:00",0,2020-05-26
"1071","2020-05-26 21:45:00",0,2020-05-26
"1072","2020-05-26 22:00:00",0,2020-05-26
"1073","2020-05-26 22:15:00",0,2020-05-26
"1074","2020-05-26 22:30:00",0,2020-05-26
"1075","2020-05-26 22:45:00",0,2020-05-26
"1076","2020-05-26 23:00:00",0,2020-05-26
"1077","2020-05-26 23:15:00",0,2020-05-26
"1078","2020-05-26 23:30:00",0,2020-05-26
"1079","2020-05-26 23:45:00",0,2020-05-26
"1080","2020-05-27 00:00:00",0,2020-05-27
"1081","2020-05-27 00:15:00",0,2020-05-27
"1082","2020-05-27 00:30:00",0,2020-05-27
"1083","2020-05-27 00:45:00",0,2020-05-27
"1084","2020-05-27 01:00:00",0,2020-05-27
"1085","2020-05-27 01:15:00",0,2020-05-27
"1086","2020-05-27 01:30:00",0,2020-05-27
"1087","2020-05-27 01:45:00",0,2020-05-27
"1088","2020-05-27 02:00:00",0,2020-05-27
"1089","2020-05-27 02:15:00",0,2020-05-27
"1090","2020-05-27 02:30:00",0,2020-05-27
"1091","2020-05-27 02:45:00",0,2020-05-27
"1092","2020-05-27 03:00:00",0,2020-05-27
"1093","2020-05-27 03:15:00",0,2020-05-27
"1094","2020-05-27 03:30:00",0,2020-05-27
"1095","2020-05-27 03:45:00",0,2020-05-27
"1096","2020-05-27 04:00:00",0,2020-05-27
"1097","2020-05-27 04:15:00",0,2020-05-27
"1098","2020-05-27 04:30:00",0,2020-05-27
"1099","2020-05-27 04:45:00",0,2020-05-27
"1100","2020-05-27 05:00:00",0,2020-05-27
"1101","2020-05-27 05:15:00",0,2020-05-27
"1102","2020-05-27 05:30:00",0,2020-05-27
"1103","2020-05-27 05:45:00",0,2020-05-27
"1104","2020-05-27 06:00:00",301.29642859,2020-05-27
"1105","2020-05-27 06:15:00",796.72035715,2020-05-27
"1106","2020-05-27 06:30:00",1767.57678571,2020-05-27
"1107","2020-05-27 06:45:00",3259.919643,2020-05-27
"1108","2020-05-27 07:00:00",4209.0309524,2020-05-27
"1109","2020-05-27 07:15:00",4217.0642859,2020-05-27
"1110","2020-05-27 07:30:00",7297.6982143,2020-05-27
"1111","2020-05-27 07:45:00",8485.3314285,2020-05-27
"1112","2020-05-27 08:00:00",10070.1535716,2020-05-27
"1113","2020-05-27 08:15:00",12468.2565476,2020-05-27
"1114","2020-05-27 08:30:00",12154.9839286,2020-05-27
"1115","2020-05-27 08:45:00",15489.0517857,2020-05-27
"1116","2020-05-27 09:00:00",17336.9374999,2020-05-27
"1117","2020-05-27 09:15:00",17893.5457141,2020-05-27
"1118","2020-05-27 09:30:00",18493.119643,2020-05-27
"1119","2020-05-27 09:45:00",18059.7564291,2020-05-27
"1120","2020-05-27 10:00:00",17598.7166666,2020-05-27
"1121","2020-05-27 10:15:00",13316.0696428,2020-05-27
"1122","2020-05-27 10:30:00",18280.2779761,2020-05-27
"1123","2020-05-27 10:45:00",15787.4714284,2020-05-27
"1124","2020-05-27 11:00:00",16477.1285714,2020-05-27
"1125","2020-05-27 11:15:00",24291.770239,2020-05-27
"1126","2020-05-27 11:30:00",26215.605953,2020-05-27
"1127","2020-05-27 11:45:00",20899.3482148,2020-05-27
"1128","2020-05-27 12:00:00",25971.926785,2020-05-27
"1129","2020-05-27 12:15:00",16976.7053565,2020-05-27
"1130","2020-05-27 12:30:00",14987.6607144,2020-05-27
"1131","2020-05-27 12:45:00",16768.9500002,2020-05-27
"1132","2020-05-27 13:00:00",19769.525,2020-05-27
"1133","2020-05-27 13:15:00",10534.5321428,2020-05-27
"1134","2020-05-27 13:30:00",9377.5827382,2020-05-27
"1135","2020-05-27 13:45:00",9609.1053571,2020-05-27
"1136","2020-05-27 14:00:00",9189.5535714,2020-05-27
"1137","2020-05-27 14:15:00",8869.7589288,2020-05-27
"1138","2020-05-27 14:30:00",20327.0464284,2020-05-27
"1139","2020-05-27 14:45:00",10848.227381,2020-05-27
"1140","2020-05-27 15:00:00",10883.7785713,2020-05-27
"1141","2020-05-27 15:15:00",9156.1839285,2020-05-27
"1142","2020-05-27 15:30:00",18035.2535715,2020-05-27
"1143","2020-05-27 15:45:00",13428.0714284,2020-05-27
"1144","2020-05-27 16:00:00",13821.6499999,2020-05-27
"1145","2020-05-27 16:15:00",11097.0285715,2020-05-27
"1146","2020-05-27 16:30:00",10665.6482143,2020-05-27
"1147","2020-05-27 16:45:00",6652.3732144,2020-05-27
"1148","2020-05-27 17:00:00",5705.9910712,2020-05-27
"1149","2020-05-27 17:15:00",3840.2464285,2020-05-27
"1150","2020-05-27 17:30:00",1961.24285714,2020-05-27
"1151","2020-05-27 17:45:00",1293.06964285,2020-05-27
"1152","2020-05-27 18:00:00",637.0404762,2020-05-27
"1153","2020-05-27 18:15:00",127.14642858,2020-05-27
"1154","2020-05-27 18:30:00",5.725,2020-05-27
"1155","2020-05-27 18:45:00",0,2020-05-27
"1156","2020-05-27 19:00:00",0,2020-05-27
"1157","2020-05-27 19:15:00",0,2020-05-27
"1158","2020-05-27 19:30:00",0,2020-05-27
"1159","2020-05-27 19:45:00",0,2020-05-27
"1160","2020-05-27 20:00:00",0,2020-05-27
"1161","2020-05-27 20:15:00",0,2020-05-27
"1162","2020-05-27 20:30:00",0,2020-05-27
"1163","2020-05-27 20:45:00",0,2020-05-27
"1164","2020-05-27 21:00:00",0,2020-05-27
"1165","2020-05-27 21:15:00",0,2020-05-27
"1166","2020-05-27 21:30:00",0,2020-05-27
"1167","2020-05-27 21:45:00",0,2020-05-27
"1168","2020-05-27 22:00:00",0,2020-05-27
"1169","2020-05-27 22:15:00",0,2020-05-27
"1170","2020-05-27 22:30:00",0,2020-05-27
"1171","2020-05-27 22:45:00",0,2020-05-27
"1172","2020-05-27 23:00:00",0,2020-05-27
"1173","2020-05-27 23:15:00",0,2020-05-27
"1174","2020-05-27 23:30:00",0,2020-05-27
"1175","2020-05-27 23:45:00",0,2020-05-27
"1176","2020-05-28 00:00:00",0,2020-05-28
"1177","2020-05-28 00:15:00",0,2020-05-28
"1178","2020-05-28 00:30:00",0,2020-05-28
"1179","2020-05-28 00:45:00",0,2020-05-28
"1180","2020-05-28 01:00:00",0,2020-05-28
"1181","2020-05-28 01:15:00",0,2020-05-28
"1182","2020-05-28 01:30:00",0,2020-05-28
"1183","2020-05-28 01:45:00",0,2020-05-28
"1184","2020-05-28 02:00:00",0,2020-05-28
"1185","2020-05-28 02:15:00",0,2020-05-28
"1186","2020-05-28 02:30:00",0,2020-05-28
"1187","2020-05-28 02:45:00",0,2020-05-28
"1188","2020-05-28 03:00:00",0,2020-05-28
"1189","2020-05-28 03:15:00",0,2020-05-28
"1190","2020-05-28 03:30:00",0,2020-05-28
"1191","2020-05-28 03:45:00",0,2020-05-28
"1192","2020-05-28 04:00:00",0,2020-05-28
"1193","2020-05-28 04:15:00",0,2020-05-28
"1194","2020-05-28 04:30:00",0,2020-05-28
"1195","2020-05-28 04:45:00",0,2020-05-28
"1196","2020-05-28 05:00:00",0,2020-05-28
"1197","2020-05-28 05:15:00",0,2020-05-28
"1198","2020-05-28 05:30:00",0,2020-05-28
"1199","2020-05-28 05:45:00",0,2020-05-28
"1200","2020-05-28 06:00:00",319.99464285,2020-05-28
"1201","2020-05-28 06:15:00",918.91607142,2020-05-28
"1202","2020-05-28 06:30:00",1699.01428571,2020-05-28
"1203","2020-05-28 06:45:00",2799.3250001,2020-05-28
"1204","2020-05-28 07:00:00",4195.2267858,2020-05-28
"1205","2020-05-28 07:15:00",5769.0892857,2020-05-28
"1206","2020-05-28 07:30:00",7406.2303571,2020-05-28
"1207","2020-05-28 07:45:00",9171.75,2020-05-28
"1208","2020-05-28 08:00:00",10821.3892858,2020-05-28
"1209","2020-05-28 08:15:00",12634.3124999,2020-05-28
"1210","2020-05-28 08:30:00",14491.6732143,2020-05-28
"1211","2020-05-28 08:45:00",16322.875,2020-05-28
"1212","2020-05-28 09:00:00",17716.7285715,2020-05-28
"1213","2020-05-28 09:15:00",19026.9375,2020-05-28
"1214","2020-05-28 09:30:00",20360.317857,2020-05-28
"1215","2020-05-28 09:45:00",20765.9303571,2020-05-28
"1216","2020-05-28 10:00:00",22032.6821431,2020-05-28
"1217","2020-05-28 10:15:00",22781.192856,2020-05-28
"1218","2020-05-28 10:30:00",21123.5321433,2020-05-28
"1219","2020-05-28 10:45:00",20299.1089286,2020-05-28
"1220","2020-05-28 11:00:00",23627.2982132,2020-05-28
"1221","2020-05-28 11:15:00",26766.376785,2020-05-28
"1222","2020-05-28 11:30:00",27674.167856,2020-05-28
"1223","2020-05-28 11:45:00",26917.846428,2020-05-28
"1224","2020-05-28 12:00:00",25870.578572,2020-05-28
"1225","2020-05-28 12:15:00",27749.459999,2020-05-28
"1226","2020-05-28 12:30:00",23658.0571445,2020-05-28
"1227","2020-05-28 12:45:00",25921.603572,2020-05-28
"1228","2020-05-28 13:00:00",27568.916071,2020-05-28
"1229","2020-05-28 13:15:00",22218.7803559,2020-05-28
"1230","2020-05-28 13:30:00",15553.2696427,2020-05-28
"1231","2020-05-28 13:45:00",21378.8250004,2020-05-28
"1232","2020-05-28 14:00:00",20218.8736909,2020-05-28
"1233","2020-05-28 14:15:00",10330.6857143,2020-05-28
"1234","2020-05-28 14:30:00",17519.4607142,2020-05-28
"1235","2020-05-28 14:45:00",17363.8178572,2020-05-28
"1236","2020-05-28 15:00:00",21563.5517857,2020-05-28
"1237","2020-05-28 15:15:00",18478.4946428,2020-05-28
"1238","2020-05-28 15:30:00",17295.1238095,2020-05-28
"1239","2020-05-28 15:45:00",13227.294643,2020-05-28
"1240","2020-05-28 16:00:00",6349.7130954,2020-05-28
"1241","2020-05-28 16:15:00",9557.4285714,2020-05-28
"1242","2020-05-28 16:30:00",9345.7267857,2020-05-28
"1243","2020-05-28 16:45:00",8025.2619046,2020-05-28
"1244","2020-05-28 17:00:00",7041.7809525,2020-05-28
"1245","2020-05-28 17:15:00",5646.6666666,2020-05-28
"1246","2020-05-28 17:30:00",2414.0610714,2020-05-28
"1247","2020-05-28 17:45:00",1467.33392857,2020-05-28
"1248","2020-05-28 18:00:00",1016.02857142,2020-05-28
"1249","2020-05-28 18:15:00",569.88988096,2020-05-28
"1250","2020-05-28 18:30:00",126.855000001,2020-05-28
"1251","2020-05-28 18:45:00",0,2020-05-28
"1252","2020-05-28 19:00:00",0,2020-05-28
"1253","2020-05-28 19:15:00",0,2020-05-28
"1254","2020-05-28 19:30:00",0,2020-05-28
"1255","2020-05-28 19:45:00",0,2020-05-28
"1256","2020-05-28 20:00:00",0,2020-05-28
"1257","2020-05-28 20:15:00",0,2020-05-28
"1258","2020-05-28 20:30:00",0,2020-05-28
"1259","2020-05-28 20:45:00",0,2020-05-28
"1260","2020-05-28 21:00:00",0,2020-05-28
"1261","2020-05-28 21:15:00",0,2020-05-28
"1262","2020-05-28 21:30:00",0,2020-05-28
"1263","2020-05-28 21:45:00",0,2020-05-28
"1264","2020-05-28 22:00:00",0,2020-05-28
"1265","2020-05-28 22:15:00",0,2020-05-28
"1266","2020-05-29 06:15:00",1080.37999997,2020-05-29
"1267","2020-05-29 06:30:00",2099.73571429,2020-05-29
"1268","2020-05-29 06:45:00",3273.3517857,2020-05-29
"1269","2020-05-29 07:00:00",4231.3892855,2020-05-29
"1270","2020-05-29 07:15:00",4268.8232142,2020-05-29
"1271","2020-05-29 07:30:00",4791.3482143,2020-05-29
"1272","2020-05-29 07:45:00",5848.9375001,2020-05-29
"1273","2020-05-29 08:00:00",7222.8142858,2020-05-29
"1274","2020-05-29 08:15:00",9220.0428572,2020-05-29
"1275","2020-05-29 08:30:00",10845.2000001,2020-05-29
"1276","2020-05-29 08:45:00",11963.2607144,2020-05-29
"1277","2020-05-29 09:00:00",14808.5589285,2020-05-29
"1278","2020-05-29 09:15:00",19528.4303573,2020-05-29
"1279","2020-05-29 09:30:00",14002.4964287,2020-05-29
"1280","2020-05-29 09:45:00",18176.3946428,2020-05-29
"1281","2020-05-29 10:00:00",18782.1184526,2020-05-29
"1282","2020-05-29 10:15:00",25492.103572,2020-05-29
"1283","2020-05-29 10:30:00",25920.391072,2020-05-29
"1284","2020-05-29 10:45:00",24585.980359,2020-05-29
"1285","2020-05-29 11:00:00",25039.755357,2020-05-29
"1286","2020-05-29 11:15:00",23529.7910723,2020-05-29
"1287","2020-05-29 11:30:00",19947.0482142,2020-05-29
"1288","2020-05-29 11:45:00",27085.746429,2020-05-29
"1289","2020-05-29 12:00:00",25494.689286,2020-05-29
"1290","2020-05-29 12:15:00",21911.807143,2020-05-29
"1291","2020-05-29 12:30:00",25621.682142,2020-05-29
"1292","2020-05-29 12:45:00",26621.633929,2020-05-29
"1293","2020-05-29 13:00:00",26889.571428,2020-05-29
"1294","2020-05-29 13:15:00",24891.785714,2020-05-29
"1295","2020-05-29 13:30:00",23555.8982153,2020-05-29
"1296","2020-05-29 13:45:00",19095.6910714,2020-05-29
"1297","2020-05-29 14:00:00",14366.05,2020-05-29
"1298","2020-05-29 14:15:00",19973.1464289,2020-05-29
"1299","2020-05-29 14:30:00",17602.7785714,2020-05-29
"1300","2020-05-29 14:45:00",18957.2696428,2020-05-29
"1301","2020-05-29 15:00:00",16593.0785715,2020-05-29
"1302","2020-05-29 15:15:00",16108.2428572,2020-05-29
"1303","2020-05-29 15:30:00",15076.8053572,2020-05-29
"1304","2020-05-29 15:45:00",15753.6482143,2020-05-29
"1305","2020-05-29 16:00:00",14501.3964285,2020-05-29
"1306","2020-05-29 16:15:00",13762.0982143,2020-05-29
"1307","2020-05-29 16:30:00",9019.2625,2020-05-29
"1308","2020-05-29 16:45:00",7803.8196427,2020-05-29
"1309","2020-05-29 17:00:00",6927.1874999,2020-05-29
"1310","2020-05-29 17:15:00",4987.6857142,2020-05-29
"1311","2020-05-29 17:30:00",2654.9375,2020-05-29
"1312","2020-05-29 17:45:00",1972.14642857,2020-05-29
"1313","2020-05-29 18:00:00",950.96607143,2020-05-29
"1314","2020-05-29 18:15:00",269.46309523,2020-05-29
"1315","2020-05-29 18:30:00",3.7875,2020-05-29
"1316","2020-05-29 18:45:00",0,2020-05-29
"1317","2020-05-29 19:00:00",0,2020-05-29
"1318","2020-05-29 19:15:00",0,2020-05-29
"1319","2020-05-29 19:30:00",0,2020-05-29
"1320","2020-05-29 19:45:00",0,2020-05-29
"1321","2020-05-29 20:00:00",0,2020-05-29
"1322","2020-05-29 20:15:00",0,2020-05-29
"1323","2020-05-29 20:30:00",0,2020-05-29
"1324","2020-05-29 20:45:00",0,2020-05-29
"1325","2020-05-29 21:00:00",0,2020-05-29
"1326","2020-05-29 21:15:00",0,2020-05-29
"1327","2020-05-29 21:30:00",0,2020-05-29
"1328","2020-05-29 21:45:00",0,2020-05-29
"1329","2020-05-29 22:00:00",0,2020-05-29
"1330","2020-05-29 22:15:00",0,2020-05-29
"1331","2020-05-29 22:30:00",0,2020-05-29
"1332","2020-05-29 22:45:00",0,2020-05-29
"1333","2020-05-29 23:00:00",0,2020-05-29
"1334","2020-05-29 23:15:00",0,2020-05-29
"1335","2020-05-29 23:30:00",0,2020-05-29
"1336","2020-05-29 23:45:00",0,2020-05-29
"1337","2020-05-30 00:00:00",0,2020-05-30
"1338","2020-05-30 00:15:00",0,2020-05-30
"1339","2020-05-30 00:30:00",0,2020-05-30
"1340","2020-05-30 00:45:00",0,2020-05-30
"1341","2020-05-30 01:00:00",0,2020-05-30
"1342","2020-05-30 01:15:00",0,2020-05-30
"1343","2020-05-30 01:30:00",0,2020-05-30
"1344","2020-05-30 01:45:00",0,2020-05-30
"1345","2020-05-30 02:00:00",0,2020-05-30
"1346","2020-05-30 02:15:00",0,2020-05-30
"1347","2020-05-30 02:30:00",0,2020-05-30
"1348","2020-05-30 02:45:00",0,2020-05-30
"1349","2020-05-30 03:00:00",0,2020-05-30
"1350","2020-05-30 03:15:00",0,2020-05-30
"1351","2020-05-30 03:30:00",0,2020-05-30
"1352","2020-05-30 03:45:00",0,2020-05-30
"1353","2020-05-30 04:00:00",0,2020-05-30
"1354","2020-05-30 04:15:00",0,2020-05-30
"1355","2020-05-30 04:30:00",0,2020-05-30
"1356","2020-05-30 04:45:00",0,2020-05-30
"1357","2020-05-30 05:00:00",0,2020-05-30
"1358","2020-05-30 05:15:00",0,2020-05-30
"1359","2020-05-30 05:30:00",0,2020-05-30
"1360","2020-05-30 05:45:00",0,2020-05-30
"1361","2020-05-30 06:00:00",157.8875,2020-05-30
"1362","2020-05-30 06:15:00",667.58392856,2020-05-30
"1363","2020-05-30 06:30:00",1492.36071428,2020-05-30
"1364","2020-05-30 06:45:00",2570.3303571,2020-05-30
"1365","2020-05-30 07:00:00",3660.3196427,2020-05-30
"1366","2020-05-30 07:15:00",4740.9910716,2020-05-30
"1367","2020-05-30 07:30:00",4319.6035713,2020-05-30
"1368","2020-05-30 07:45:00",5059.8250001,2020-05-30
"1369","2020-05-30 08:00:00",6654.3357143,2020-05-30
"1370","2020-05-30 08:15:00",9354.3160715,2020-05-30
"1371","2020-05-30 08:30:00",7725.2589284,2020-05-30
"1372","2020-05-30 08:45:00",7459.6321429,2020-05-30
"1373","2020-05-30 09:00:00",8148.5178572,2020-05-30
"1374","2020-05-30 09:15:00",11679.4892857,2020-05-30
"1375","2020-05-30 09:30:00",13496.5142857,2020-05-30
"1376","2020-05-30 09:45:00",10051.3785715,2020-05-30
"1377","2020-05-30 10:00:00",10074.8696428,2020-05-30
"1378","2020-05-30 10:15:00",9409.9999999,2020-05-30
"1379","2020-05-30 10:30:00",11363.7946429,2020-05-30
"1380","2020-05-30 10:45:00",11533.0624999,2020-05-30
"1381","2020-05-30 11:00:00",14084.3875,2020-05-30
"1382","2020-05-30 11:15:00",21900.1767863,2020-05-30
"1383","2020-05-30 11:30:00",16961.844643,2020-05-30
"1384","2020-05-30 11:45:00",18955.9160713,2020-05-30
"1385","2020-05-30 12:00:00",29150.212499,2020-05-30
"1386","2020-05-30 12:15:00",21316.4857136,2020-05-30
"1387","2020-05-30 12:30:00",27642.699999,2020-05-30
"1388","2020-05-30 12:45:00",21654.7249995,2020-05-30
"1389","2020-05-30 13:00:00",18959.4874999,2020-05-30
"1390","2020-05-30 13:15:00",24953.001787,2020-05-30
"1391","2020-05-30 13:30:00",22743.8249996,2020-05-30
"1392","2020-05-30 13:45:00",25164.673214,2020-05-30
"1393","2020-05-30 14:00:00",24754.357144,2020-05-30
"1394","2020-05-30 14:15:00",24355.048212,2020-05-30
"1395","2020-05-30 14:30:00",22697.2321435,2020-05-30
"1396","2020-05-30 14:45:00",21694.9089284,2020-05-30
"1397","2020-05-30 15:00:00",20523.7964285,2020-05-30
"1398","2020-05-30 15:15:00",19094.8553572,2020-05-30
"1399","2020-05-30 15:30:00",17673.6517856,2020-05-30
"1400","2020-05-30 15:45:00",16152.8446429,2020-05-30
"1401","2020-05-30 16:00:00",14492.1267857,2020-05-30
"1402","2020-05-30 16:15:00",12366.7767858,2020-05-30
"1403","2020-05-30 16:30:00",9015.0875,2020-05-30
"1404","2020-05-30 16:45:00",9005.2,2020-05-30
"1405","2020-05-30 17:00:00",7339.6357142,2020-05-30
"1406","2020-05-30 17:15:00",5649.8517859,2020-05-30
"1407","2020-05-30 17:30:00",3839.9339285,2020-05-30
"1408","2020-05-30 17:45:00",2193.93214287,2020-05-30
"1409","2020-05-30 18:00:00",1410.27321428,2020-05-30
"1410","2020-05-30 18:15:00",611.38214286,2020-05-30
"1411","2020-05-30 18:30:00",64.792857142,2020-05-30
"1412","2020-05-30 18:45:00",0,2020-05-30
"1413","2020-05-30 19:00:00",0,2020-05-30
"1414","2020-05-30 19:15:00",0,2020-05-30
"1415","2020-05-30 19:30:00",0,2020-05-30
"1416","2020-05-30 19:45:00",0,2020-05-30
"1417","2020-05-30 20:00:00",0,2020-05-30
"1418","2020-05-30 20:15:00",0,2020-05-30
"1419","2020-05-30 20:30:00",0,2020-05-30
"1420","2020-05-30 20:45:00",0,2020-05-30
"1421","2020-05-30 21:00:00",0,2020-05-30
"1422","2020-05-30 21:15:00",0,2020-05-30
"1423","2020-05-30 21:30:00",0,2020-05-30
"1424","2020-05-30 21:45:00",0,2020-05-30
"1425","2020-05-30 22:00:00",0,2020-05-30
"1426","2020-05-30 22:15:00",0,2020-05-30
"1427","2020-05-30 22:30:00",0,2020-05-30
"1428","2020-05-30 22:45:00",0,2020-05-30
"1429","2020-05-30 23:00:00",0,2020-05-30
"1430","2020-05-30 23:15:00",0,2020-05-30
"1431","2020-05-30 23:30:00",0,2020-05-30
"1432","2020-05-30 23:45:00",0,2020-05-30
"1433","2020-05-31 00:00:00",0,2020-05-31
"1434","2020-05-31 00:15:00",0,2020-05-31
"1435","2020-05-31 00:30:00",0,2020-05-31
"1436","2020-05-31 00:45:00",0,2020-05-31
"1437","2020-05-31 01:00:00",0,2020-05-31
"1438","2020-05-31 01:15:00",0,2020-05-31
"1439","2020-05-31 01:30:00",0,2020-05-31
"1440","2020-05-31 01:45:00",0,2020-05-31
"1441","2020-05-31 02:00:00",0,2020-05-31
"1442","2020-05-31 02:15:00",0,2020-05-31
"1443","2020-05-31 02:30:00",0,2020-05-31
"1444","2020-05-31 02:45:00",0,2020-05-31
"1445","2020-05-31 03:00:00",0,2020-05-31
"1446","2020-05-31 03:15:00",0,2020-05-31
"1447","2020-05-31 03:30:00",0,2020-05-31
"1448","2020-05-31 03:45:00",0,2020-05-31
"1449","2020-05-31 04:00:00",0,2020-05-31
"1450","2020-05-31 04:15:00",0,2020-05-31
"1451","2020-05-31 04:30:00",0,2020-05-31
"1452","2020-05-31 04:45:00",0,2020-05-31
"1453","2020-05-31 05:00:00",0,2020-05-31
"1454","2020-05-31 05:15:00",0,2020-05-31
"1455","2020-05-31 05:30:00",0,2020-05-31
"1456","2020-05-31 05:45:00",0,2020-05-31
"1457","2020-05-31 06:00:00",212.099999995,2020-05-31
"1458","2020-05-31 06:15:00",972.98750001,2020-05-31
"1459","2020-05-31 06:30:00",1741.51250001,2020-05-31
"1460","2020-05-31 06:45:00",2219.65178584,2020-05-31
"1461","2020-05-31 07:00:00",2570.4535714,2020-05-31
"1462","2020-05-31 07:15:00",2838.219643,2020-05-31
"1463","2020-05-31 07:30:00",4273.7642858,2020-05-31
"1464","2020-05-31 07:45:00",4901.3017857,2020-05-31
"1465","2020-05-31 08:00:00",5857.2624999,2020-05-31
"1466","2020-05-31 08:15:00",7699.4517856,2020-05-31
"1467","2020-05-31 08:30:00",9423.2660715,2020-05-31
"1468","2020-05-31 08:45:00",14896.0535713,2020-05-31
"1469","2020-05-31 09:00:00",15137.4321428,2020-05-31
"1470","2020-05-31 09:15:00",11458.8678572,2020-05-31
"1471","2020-05-31 09:30:00",17958.375,2020-05-31
"1472","2020-05-31 09:45:00",13723.3660714,2020-05-31
"1473","2020-05-31 10:00:00",13752.1124999,2020-05-31
"1474","2020-05-31 10:15:00",22443.6642865,2020-05-31
"1475","2020-05-31 10:30:00",26651.289287,2020-05-31
"1476","2020-05-31 10:45:00",20095.942857,2020-05-31
"1477","2020-05-31 11:00:00",18002.807143,2020-05-31
"1478","2020-05-31 11:15:00",22416.208929,2020-05-31
"1479","2020-05-31 11:30:00",24340.4357148,2020-05-31
"1480","2020-05-31 11:45:00",17281.0482143,2020-05-31
"1481","2020-05-31 12:00:00",19209.1071419,2020-05-31
"1482","2020-05-31 12:15:00",18339.0357143,2020-05-31
"1483","2020-05-31 12:30:00",15106.9982144,2020-05-31
"1484","2020-05-31 12:45:00",27863.723214,2020-05-31
"1485","2020-05-31 13:00:00",19024.9535715,2020-05-31
"1486","2020-05-31 13:15:00",13622.2839285,2020-05-31
"1487","2020-05-31 13:30:00",11779.0160715,2020-05-31
"1488","2020-05-31 13:45:00",12051.5464286,2020-05-31
"1489","2020-05-31 14:00:00",22991.6160713,2020-05-31
"1490","2020-05-31 14:15:00",17164.0071428,2020-05-31
"1491","2020-05-31 14:30:00",4861.3928573,2020-05-31
"1492","2020-05-31 14:45:00",5988.9625,2020-05-31
"1493","2020-05-31 15:00:00",4692.032143,2020-05-31
"1494","2020-05-31 15:15:00",4410.8053572,2020-05-31
"1495","2020-05-31 15:30:00",7069.6285714,2020-05-31
"1496","2020-05-31 15:45:00",6601.9660715,2020-05-31
"1497","2020-05-31 16:00:00",6474.6142856,2020-05-31
"1498","2020-05-31 16:15:00",4624.2125002,2020-05-31
"1499","2020-05-31 16:30:00",3910.0124999,2020-05-31
"1500","2020-05-31 16:45:00",3905.5928572,2020-05-31
